sample_id,year,region,class_id,label_source,longitude,latitude,spatial_block,split
SH_W_01675,2022,shanghai,0,official_product_weak_label,121.73101644634974,31.5643770160065,8_8,target_pool
SH_W_01676,2022,shanghai,0,official_product_weak_label,121.6471529505773,31.534829129245498,10_4,target_pool
SH_W_01677,2022,shanghai,0,official_product_weak_label,121.70273981462927,31.688767452323955,1_7,target_pool
SH_W_01678,2022,shanghai,0,official_product_weak_label,121.59662263096381,31.575240882473892,8_2,target_pool
SH_W_01679,2022,shanghai,0,official_product_weak_label,121.7865249496688,31.6876074644784,1_11,target_pool
SH_W_01680,2022,shanghai,0,official_product_weak_label,121.57314938695346,31.60817866610204,6_1,target_val
SH_W_01681,2022,shanghai,0,official_product_weak_label,121.64565219043517,31.653171969131286,3_4,target_pool
SH_W_01682,2022,shanghai,0,official_product_weak_label,121.64754127404666,31.712009765623776,0_4,target_pool
SH_W_01683,2022,shanghai,0,official_product_weak_label,121.79119658678036,31.554856223001742,9_11,target_val
SH_W_01684,2022,shanghai,0,official_product_weak_label,121.73254284824664,31.62285074963961,5_8,target_pool
SH_W_01685,2022,shanghai,0,official_product_weak_label,121.79818796046773,31.650369357100715,4_11,target_pool
SH_W_01686,2022,shanghai,0,official_product_weak_label,121.7736548176646,31.60719409530763,6_10,target_val
SH_W_01687,2022,shanghai,0,official_product_weak_label,121.82115405782552,31.56866832841616,8_12,target_val
SH_W_01688,2022,shanghai,0,official_product_weak_label,121.66905680060486,31.56482940600233,8_5,target_pool
SH_W_01689,2022,shanghai,0,official_product_weak_label,121.70736173767102,31.598782012046858,6_7,target_pool
SH_W_01690,2022,shanghai,0,official_product_weak_label,121.72534969204312,31.562696774654125,8_8,target_pool
SH_W_01691,2022,shanghai,0,official_product_weak_label,121.65604922431876,31.67818030551722,2_5,target_val
SH_W_01692,2022,shanghai,0,official_product_weak_label,121.60678105507635,31.69966307010392,1_2,target_pool
SH_W_01693,2022,shanghai,0,official_product_weak_label,121.8293099946575,31.556834813861162,9_13,target_val
SH_W_01694,2022,shanghai,0,official_product_weak_label,121.60513940361085,31.710650774905673,0_2,target_pool
SH_W_01695,2022,shanghai,0,official_product_weak_label,121.59187120127,31.568873786505645,8_2,target_pool
SH_W_01696,2022,shanghai,0,official_product_weak_label,121.79802418597257,31.597502134859013,6_11,target_pool
SH_W_01697,2022,shanghai,0,official_product_weak_label,121.65352514239919,31.633769507067388,4_4,target_val
SH_W_01698,2022,shanghai,0,official_product_weak_label,121.62839005980445,31.57901387946771,7_3,target_pool
SH_W_01699,2022,shanghai,0,official_product_weak_label,121.56080993207004,31.53316485184568,10_0,target_pool
SH_W_01700,2022,shanghai,0,official_product_weak_label,121.82916915939245,31.551240139593308,9_13,target_val
SH_W_01701,2022,shanghai,0,official_product_weak_label,121.62497877380497,31.581683584655398,7_3,target_pool
SH_W_01702,2022,shanghai,0,official_product_weak_label,121.6052180725027,31.71949222906349,0_2,target_pool
SH_W_01703,2022,shanghai,0,official_product_weak_label,121.67805156297997,31.644129630801178,4_6,target_pool
SH_W_01704,2022,shanghai,0,official_product_weak_label,121.7399232487574,31.716564852529707,0_9,target_val
SH_W_01705,2022,shanghai,0,official_product_weak_label,121.60654085315522,31.659246081050778,3_2,target_pool
SH_W_01706,2022,shanghai,0,official_product_weak_label,121.80320892486998,31.70292099103711,1_12,target_pool
SH_W_01707,2022,shanghai,0,official_product_weak_label,121.7404734826722,31.64458045580435,4_9,target_pool
SH_W_01708,2022,shanghai,0,official_product_weak_label,121.78158263627088,31.548810752214017,9_11,target_val
SH_W_01709,2022,shanghai,0,official_product_weak_label,121.632124947319,31.597457223058168,6_3,target_pool
SH_W_01710,2022,shanghai,0,official_product_weak_label,121.79337605001653,31.712571354066267,0_11,target_pool
SH_W_01711,2022,shanghai,0,official_product_weak_label,121.75791919854356,31.585571049223894,7_9,target_pool
SH_W_01712,2022,shanghai,0,official_product_weak_label,121.72366070068776,31.71730518444256,0_8,target_pool
SH_W_01713,2022,shanghai,0,official_product_weak_label,121.67528606412984,31.630929953927374,5_6,target_pool
SH_W_01714,2022,shanghai,0,official_product_weak_label,121.83170627706423,31.634983227418324,4_13,target_pool
SH_W_01715,2022,shanghai,0,official_product_weak_label,121.72599185555605,31.530947709670865,10_8,target_pool
SH_W_01716,2022,shanghai,0,official_product_weak_label,121.66205110803887,31.59795460475668,6_5,target_val
SH_W_01717,2022,shanghai,0,official_product_weak_label,121.76608859224204,31.68524627417342,2_10,target_val
SH_W_01718,2022,shanghai,0,official_product_weak_label,121.71504502704857,31.54581377170716,9_7,target_pool
SH_W_01719,2022,shanghai,0,official_product_weak_label,121.67523189525359,31.664488337283576,3_6,target_pool
SH_W_01720,2022,shanghai,0,official_product_weak_label,121.64678478331533,31.69143362460794,1_4,target_pool
SH_W_01721,2022,shanghai,0,official_product_weak_label,121.80143678876645,31.627305043053003,5_12,target_pool
SH_W_01722,2022,shanghai,0,official_product_weak_label,121.77710017848702,31.714400954224068,0_10,target_pool
SH_W_01723,2022,shanghai,0,official_product_weak_label,121.83916275616477,31.628916630128128,5_13,target_val
SH_W_01724,2022,shanghai,0,official_product_weak_label,121.55221614624527,31.57131746383651,8_0,target_pool
SH_W_01725,2022,shanghai,0,official_product_weak_label,121.63477076789431,31.53163029314762,10_4,target_pool
SH_W_01726,2022,shanghai,0,official_product_weak_label,121.81359893872602,31.599452033518947,6_12,target_pool
SH_W_01727,2022,shanghai,0,official_product_weak_label,121.56163110052914,31.575753919511076,8_0,target_pool
SH_W_01728,2022,shanghai,0,official_product_weak_label,121.62671454966198,31.650082818488887,3_3,target_pool
SH_W_01729,2022,shanghai,0,official_product_weak_label,121.66094503937627,31.64575554868742,4_5,target_pool
SH_W_01730,2022,shanghai,0,official_product_weak_label,121.75627315137199,31.630120778315725,5_9,target_pool
SH_W_01731,2022,shanghai,0,official_product_weak_label,121.74142004496653,31.715136241380637,0_9,target_val
SH_W_01732,2022,shanghai,0,official_product_weak_label,121.68443700298998,31.55001318421091,9_6,target_val
SH_W_01733,2022,shanghai,0,official_product_weak_label,121.60546332569339,31.68900383596638,1_2,target_pool
SH_W_01734,2022,shanghai,0,official_product_weak_label,121.63041391818412,31.71417238839,0_3,target_pool
SH_W_01735,2022,shanghai,0,official_product_weak_label,121.74132205624699,31.691138739782716,1_9,target_val
SH_W_01736,2022,shanghai,0,official_product_weak_label,121.58801427271335,31.712627289574936,0_1,target_pool
SH_W_01737,2022,shanghai,0,official_product_weak_label,121.67616877727345,31.672797561250704,2_6,target_pool
SH_W_01738,2022,shanghai,0,official_product_weak_label,121.72066572886898,31.64330089828239,4_8,target_pool
SH_W_01739,2022,shanghai,0,official_product_weak_label,121.84673000135919,31.596688117968053,7_14,target_val
SH_W_01740,2022,shanghai,0,official_product_weak_label,121.75906612594817,31.705566262860813,0_10,target_pool
SH_W_01741,2022,shanghai,0,official_product_weak_label,121.59517261295566,31.531381862480842,10_2,target_pool
SH_W_01742,2022,shanghai,0,official_product_weak_label,121.77576515834822,31.607033912093943,6_10,target_val
SH_W_01743,2022,shanghai,0,official_product_weak_label,121.6194732576563,31.583428461828504,7_3,target_pool
SH_W_01744,2022,shanghai,0,official_product_weak_label,121.55800245398854,31.551355967761065,9_0,target_pool
SH_W_01745,2022,shanghai,0,official_product_weak_label,121.81159438262961,31.70732967214552,0_12,target_pool
SH_W_01746,2022,shanghai,0,official_product_weak_label,121.70002477415271,31.595820729522988,6_7,target_pool
SH_W_01747,2022,shanghai,0,official_product_weak_label,121.7713763323581,31.588046740007993,7_10,target_pool
SH_W_01748,2022,shanghai,0,official_product_weak_label,121.84209599390987,31.613426258980645,6_13,target_pool
SH_W_01749,2022,shanghai,0,official_product_weak_label,121.73056761629125,31.55084041059747,9_8,target_pool
SH_W_01750,2022,shanghai,0,official_product_weak_label,121.69564933836774,31.577011746369447,8_6,target_pool
SH_W_01751,2022,shanghai,0,official_product_weak_label,121.67490396332033,31.687579161472673,1_6,target_pool
SH_W_01752,2022,shanghai,0,official_product_weak_label,121.81946005885322,31.66951290024181,2_12,target_pool
SH_W_01753,2022,shanghai,0,official_product_weak_label,121.6484218520881,31.66583095909161,3_4,target_pool
SH_W_01754,2022,shanghai,0,official_product_weak_label,121.81633498260261,31.533078790364783,10_12,target_pool
SH_W_01755,2022,shanghai,0,official_product_weak_label,121.7810853522249,31.70018545240627,1_11,target_pool
SH_W_01756,2022,shanghai,0,official_product_weak_label,121.6933608571317,31.589979092946315,7_6,target_pool
SH_W_01757,2022,shanghai,0,official_product_weak_label,121.66805461611034,31.561210436757666,8_5,target_pool
SH_W_01758,2022,shanghai,0,official_product_weak_label,121.70561389267748,31.70972584297962,0_7,target_pool
SH_W_01759,2022,shanghai,0,official_product_weak_label,121.6813230691903,31.666355678190428,3_6,target_pool
SH_W_01760,2022,shanghai,0,official_product_weak_label,121.73700415136956,31.589155004958133,7_8,target_pool
SH_W_01761,2022,shanghai,0,official_product_weak_label,121.80391605712762,31.697153960342057,1_12,target_pool
SH_W_01762,2022,shanghai,0,official_product_weak_label,121.7482216859147,31.53838441679476,10_9,target_pool
SH_W_01763,2022,shanghai,0,official_product_weak_label,121.73663804316087,31.67864307164354,2_8,target_pool
SH_W_01764,2022,shanghai,0,official_product_weak_label,121.79469124026758,31.594403427564906,7_11,target_val
SH_W_01765,2022,shanghai,0,official_product_weak_label,121.59189158329767,31.539464884507876,10_2,target_pool
SH_W_01766,2022,shanghai,0,official_product_weak_label,121.62300090393984,31.701643475431524,1_3,target_pool
SH_W_01767,2022,shanghai,0,official_product_weak_label,121.6550130715904,31.70613488396703,0_5,target_pool
SH_W_01768,2022,shanghai,0,official_product_weak_label,121.71059334542782,31.685419027685708,2_7,target_pool
SH_W_01769,2022,shanghai,0,official_product_weak_label,121.70826928416543,31.548271491356374,9_7,target_pool
SH_W_01770,2022,shanghai,0,official_product_weak_label,121.64952155171335,31.706437678731916,0_4,target_pool
SH_W_01771,2022,shanghai,0,official_product_weak_label,121.59835670903959,31.55793921196861,9_2,target_pool
SH_W_01772,2022,shanghai,0,official_product_weak_label,121.62108283632762,31.602931642432956,6_3,target_pool
SH_W_01773,2022,shanghai,0,official_product_weak_label,121.61015693955224,31.699699911643425,1_2,target_pool
SH_W_01774,2022,shanghai,0,official_product_weak_label,121.75107005504616,31.672289849737155,2_9,target_pool
SH_W_01775,2022,shanghai,0,official_product_weak_label,121.83960473662037,31.55927429144593,9_13,target_val
SH_W_01776,2022,shanghai,0,official_product_weak_label,121.77974102135035,31.62547567645104,5_10,target_val
SH_W_01777,2022,shanghai,0,official_product_weak_label,121.57977952414451,31.601937787782123,6_1,target_val
SH_W_01778,2022,shanghai,0,official_product_weak_label,121.56667606358167,31.686589193469764,1_0,target_pool
SH_W_01779,2022,shanghai,0,official_product_weak_label,121.5547758398751,31.66480455206718,3_0,target_val
SH_W_01780,2022,shanghai,0,official_product_weak_label,121.7486992745805,31.691752612113117,1_9,target_val
SH_W_01781,2022,shanghai,0,official_product_weak_label,121.7503321085999,31.711615415140958,0_9,target_val
SH_W_01782,2022,shanghai,0,official_product_weak_label,121.69631666415964,31.57449257741372,8_6,target_pool
SH_W_01783,2022,shanghai,0,official_product_weak_label,121.7327280886597,31.686903853531028,1_8,target_pool
SH_W_01784,2022,shanghai,0,official_product_weak_label,121.61177475270685,31.676082354958407,2_3,target_pool
SH_W_01785,2022,shanghai,0,official_product_weak_label,121.78006480086044,31.681411327172498,2_11,target_pool
SH_W_01786,2022,shanghai,0,official_product_weak_label,121.84931698311536,31.62630209490807,5_14,target_pool
SH_W_01787,2022,shanghai,0,official_product_weak_label,121.70240136878678,31.60685091327967,6_7,target_pool
SH_W_01788,2022,shanghai,0,official_product_weak_label,121.76218093418076,31.56612605980388,8_10,target_pool
SH_W_01789,2022,shanghai,0,official_product_weak_label,121.78777676163124,31.688701929815675,1_11,target_pool
SH_W_01790,2022,shanghai,0,official_product_weak_label,121.75105154468413,31.689430135877984,1_9,target_val
SH_W_01791,2022,shanghai,0,official_product_weak_label,121.81598289578122,31.577642070147494,8_12,target_val
SH_W_01792,2022,shanghai,0,official_product_weak_label,121.6990612126334,31.589315559246906,7_7,target_pool
SH_W_01793,2022,shanghai,0,official_product_weak_label,121.61618423488451,31.620560157304393,5_3,target_pool
SH_W_01794,2022,shanghai,0,official_product_weak_label,121.57802990530259,31.619960530543256,5_1,target_pool
SH_W_01795,2022,shanghai,0,official_product_weak_label,121.7483171337501,31.64159035908963,4_9,target_pool
SH_W_01796,2022,shanghai,0,official_product_weak_label,121.68380869434907,31.639678506953494,4_6,target_pool
SH_W_01797,2022,shanghai,0,official_product_weak_label,121.55729060692501,31.693158882318052,1_0,target_pool
SH_W_01798,2022,shanghai,0,official_product_weak_label,121.5736928968598,31.586353638879796,7_1,target_pool
SH_W_01799,2022,shanghai,0,official_product_weak_label,121.6116648226511,31.71180452841861,0_3,target_pool
SH_W_01800,2022,shanghai,0,official_product_weak_label,121.76354506875386,31.590497195356875,7_10,target_pool
SH_W_01801,2022,shanghai,0,official_product_weak_label,121.64902239646511,31.609725508210342,6_4,target_pool
SH_W_01802,2022,shanghai,0,official_product_weak_label,121.6654311145659,31.597448686411255,6_5,target_val
SH_W_01803,2022,shanghai,0,official_product_weak_label,121.75700904369745,31.60649189760256,6_9,target_pool
SH_W_01804,2022,shanghai,0,official_product_weak_label,121.82871169675172,31.655163866264637,3_13,target_pool
SH_W_01805,2022,shanghai,0,official_product_weak_label,121.74010348592198,31.672001592484865,2_9,target_pool
SH_W_01806,2022,shanghai,0,official_product_weak_label,121.62758289067031,31.547791672657674,9_3,target_pool
SH_W_01807,2022,shanghai,0,official_product_weak_label,121.82778848756156,31.64469050064776,4_13,target_pool
SH_W_01808,2022,shanghai,0,official_product_weak_label,121.79951579814465,31.661929253388028,3_11,target_val
SH_W_01809,2022,shanghai,0,official_product_weak_label,121.84735137885733,31.66597891847727,3_14,target_pool
SH_W_01810,2022,shanghai,0,official_product_weak_label,121.69198884764221,31.53728029895606,10_6,target_pool
SH_W_01811,2022,shanghai,0,official_product_weak_label,121.72460831464434,31.648031432599332,4_8,target_pool
SH_W_01812,2022,shanghai,0,official_product_weak_label,121.82763222790054,31.65713867246683,3_13,target_pool
SH_W_01813,2022,shanghai,0,official_product_weak_label,121.68254354049448,31.71436094679865,0_6,target_val
SH_W_01814,2022,shanghai,0,official_product_weak_label,121.76597686105974,31.661789731253283,3_10,target_pool
SH_W_01815,2022,shanghai,0,official_product_weak_label,121.69469606775468,31.675514417508122,2_6,target_pool
SH_W_01816,2022,shanghai,0,official_product_weak_label,121.6409563009318,31.685958979273593,1_4,target_pool
SH_W_01817,2022,shanghai,0,official_product_weak_label,121.61538400060431,31.574904272962915,8_3,target_pool
SH_W_01818,2022,shanghai,0,official_product_weak_label,121.8151513453264,31.64331081569843,4_12,target_pool
SH_W_01819,2022,shanghai,0,official_product_weak_label,121.66608849283335,31.6400358316208,4_5,target_pool
SH_W_01820,2022,shanghai,0,official_product_weak_label,121.73680070006382,31.58861170953329,7_8,target_pool
SH_W_01821,2022,shanghai,0,official_product_weak_label,121.74550485544928,31.599703588615174,6_9,target_pool
SH_W_01822,2022,shanghai,0,official_product_weak_label,121.65314127849241,31.587215885496498,7_4,target_pool
SH_W_01823,2022,shanghai,0,official_product_weak_label,121.76146854150683,31.667700133273446,3_10,target_pool
SH_W_01824,2022,shanghai,0,official_product_weak_label,121.77482631395989,31.582125703178402,7_10,target_pool
SH_W_01825,2022,shanghai,0,official_product_weak_label,121.68448898798773,31.591331457696885,7_6,target_pool
SH_W_01826,2022,shanghai,0,official_product_weak_label,121.61444460849846,31.609896320020066,6_3,target_pool
SH_W_01827,2022,shanghai,0,official_product_weak_label,121.69222558582568,31.641027994810603,4_6,target_pool
SH_W_01828,2022,shanghai,0,official_product_weak_label,121.7722890505497,31.711107048115,0_10,target_pool
SH_W_01829,2022,shanghai,0,official_product_weak_label,121.59858133684367,31.59925869659064,6_2,target_pool
SH_W_01830,2022,shanghai,0,official_product_weak_label,121.69830787660752,31.53734477885626,10_7,target_pool
SH_W_01831,2022,shanghai,0,official_product_weak_label,121.61797207362162,31.61372343447167,5_3,target_pool
SH_W_01832,2022,shanghai,0,official_product_weak_label,121.82740784377384,31.70855865175872,0_13,target_pool
SH_W_01833,2022,shanghai,0,official_product_weak_label,121.62632850633038,31.66198655368392,3_3,target_pool
SH_W_01834,2022,shanghai,0,official_product_weak_label,121.72651102149331,31.554769497029973,9_8,target_pool
SH_W_01835,2022,shanghai,0,official_product_weak_label,121.81776724178458,31.719836528839025,0_12,target_pool
SH_W_01836,2022,shanghai,0,official_product_weak_label,121.7559148331791,31.530159710976616,10_9,target_pool
SH_W_01837,2022,shanghai,0,official_product_weak_label,121.66867072403078,31.5475044247844,9_5,target_pool
SH_W_01838,2022,shanghai,0,official_product_weak_label,121.8056593452976,31.643402780860296,4_12,target_pool
SH_W_01839,2022,shanghai,0,official_product_weak_label,121.57519040375563,31.626424056914505,5_1,target_pool
SH_W_01840,2022,shanghai,0,official_product_weak_label,121.59373768072675,31.570878999147048,8_2,target_pool
SH_W_01841,2022,shanghai,0,official_product_weak_label,121.7729041685405,31.632266418539295,4_10,target_val
SH_W_01842,2022,shanghai,0,official_product_weak_label,121.844586876425,31.66775820589629,3_14,target_pool
SH_W_01843,2022,shanghai,0,official_product_weak_label,121.80081322687899,31.610158417092897,6_11,target_pool
SH_W_01844,2022,shanghai,0,official_product_weak_label,121.75017479645413,31.660372944003562,3_9,target_pool
SH_W_01845,2022,shanghai,0,official_product_weak_label,121.62830814067806,31.584606163346713,7_3,target_pool
SH_W_01846,2022,shanghai,0,official_product_weak_label,121.75221287853638,31.64992814153056,4_9,target_pool
SH_W_01847,2022,shanghai,0,official_product_weak_label,121.66858004274988,31.613178551978137,5_5,target_val
SH_W_01848,2022,shanghai,0,official_product_weak_label,121.68904115805906,31.582356925315484,7_6,target_pool
SH_W_01849,2022,shanghai,0,official_product_weak_label,121.82545499043444,31.662531515015264,3_13,target_pool
SH_W_01850,2022,shanghai,0,official_product_weak_label,121.81146074727577,31.651576224440046,3_12,target_val
SH_W_01851,2022,shanghai,0,official_product_weak_label,121.57167731633032,31.676902622683794,2_1,target_pool
SH_W_01852,2022,shanghai,0,official_product_weak_label,121.71063615901565,31.54468681677441,9_7,target_pool
SH_W_01853,2022,shanghai,0,official_product_weak_label,121.6135189945803,31.601225947455895,6_3,target_pool
SH_W_01854,2022,shanghai,0,official_product_weak_label,121.73298333832147,31.699175294879602,1_8,target_pool
SH_W_01855,2022,shanghai,0,official_product_weak_label,121.63141531127935,31.63154973068379,4_3,target_pool
SH_W_01856,2022,shanghai,0,official_product_weak_label,121.5880962194882,31.651465628134858,3_1,target_pool
SH_W_01857,2022,shanghai,0,official_product_weak_label,121.69866406987299,31.54203953478879,9_7,target_pool
SH_W_01858,2022,shanghai,0,official_product_weak_label,121.62037391448114,31.622409727781672,5_3,target_pool
SH_W_01859,2022,shanghai,0,official_product_weak_label,121.76772632060253,31.689051059955403,1_10,target_val
SH_W_01860,2022,shanghai,0,official_product_weak_label,121.8376610854693,31.54608509393821,9_13,target_val
SH_W_01861,2022,shanghai,0,official_product_weak_label,121.60294040988204,31.561417453623687,8_2,target_pool
SH_W_01862,2022,shanghai,0,official_product_weak_label,121.66418793195771,31.53681247967117,10_5,target_pool
SH_W_01863,2022,shanghai,0,official_product_weak_label,121.59716145556779,31.6517460228389,3_2,target_pool
SH_W_01864,2022,shanghai,0,official_product_weak_label,121.62054087375597,31.682492214598177,2_3,target_pool
SH_W_01865,2022,shanghai,0,official_product_weak_label,121.78217177725232,31.58454150716577,7_11,target_val
SH_W_01866,2022,shanghai,0,official_product_weak_label,121.77850055636843,31.639717636479034,4_10,target_val
SH_W_01867,2022,shanghai,0,official_product_weak_label,121.60903403749542,31.661799189766082,3_2,target_pool
SH_W_01868,2022,shanghai,0,official_product_weak_label,121.57456516171175,31.542881383177207,9_1,target_val
SH_W_01869,2022,shanghai,0,official_product_weak_label,121.57251097091385,31.53943041428924,10_1,target_pool
SH_W_01870,2022,shanghai,0,official_product_weak_label,121.65581184310501,31.53329659779414,10_5,target_pool
SH_W_01871,2022,shanghai,0,official_product_weak_label,121.73394291662248,31.628457874323537,5_8,target_pool
SH_W_01872,2022,shanghai,0,official_product_weak_label,121.81399139879704,31.635000308869866,4_12,target_pool
SH_W_01873,2022,shanghai,0,official_product_weak_label,121.62060782893647,31.706488978559154,0_3,target_pool
SH_W_01874,2022,shanghai,0,official_product_weak_label,121.57625781787269,31.570144186957563,8_1,target_pool
SH_W_01875,2022,shanghai,0,official_product_weak_label,121.84792360644146,31.602472682121746,6_14,target_val
SH_W_01876,2022,shanghai,0,official_product_weak_label,121.622213748507,31.597711553071736,6_3,target_pool
SH_W_01877,2022,shanghai,0,official_product_weak_label,121.70875070577235,31.696586696985946,1_7,target_pool
SH_W_01878,2022,shanghai,0,official_product_weak_label,121.55337647544721,31.61896191383044,5_0,target_pool
SH_W_01879,2022,shanghai,0,official_product_weak_label,121.62224522355184,31.70993468312739,0_3,target_pool
SH_W_01880,2022,shanghai,0,official_product_weak_label,121.70483400498158,31.674715626367796,2_7,target_pool
SH_W_01881,2022,shanghai,0,official_product_weak_label,121.68549290633102,31.714752239271448,0_6,target_val
SH_W_01882,2022,shanghai,0,official_product_weak_label,121.60066333105978,31.55868618106388,8_2,target_pool
SH_W_01883,2022,shanghai,0,official_product_weak_label,121.67456177733811,31.577877317124436,7_5,target_pool
SH_W_01884,2022,shanghai,0,official_product_weak_label,121.7563787598101,31.622182992134913,5_9,target_pool
SH_W_01885,2022,shanghai,0,official_product_weak_label,121.6367694525142,31.53904908627274,10_4,target_pool
SH_W_01886,2022,shanghai,0,official_product_weak_label,121.64663604619231,31.65805383522247,3_4,target_pool
SH_W_01887,2022,shanghai,0,official_product_weak_label,121.71426771705815,31.617796520412128,5_7,target_val
SH_W_01888,2022,shanghai,0,official_product_weak_label,121.64454439262953,31.59867216047675,6_4,target_pool
SH_W_01889,2022,shanghai,0,official_product_weak_label,121.80414326048677,31.69589310106714,1_12,target_pool
SH_W_01890,2022,shanghai,0,official_product_weak_label,121.68622753133837,31.572584985763744,8_6,target_pool
SH_W_01891,2022,shanghai,0,official_product_weak_label,121.64361699154529,31.575387490629513,8_4,target_pool
SH_W_01892,2022,shanghai,0,official_product_weak_label,121.71770562579077,31.628476251604777,5_8,target_pool
SH_W_01893,2022,shanghai,0,official_product_weak_label,121.5621718305124,31.58171394347969,7_0,target_pool
SH_W_01894,2022,shanghai,0,official_product_weak_label,121.82943119358033,31.614573813803993,6_13,target_pool
SH_W_01895,2022,shanghai,0,official_product_weak_label,121.79574643220339,31.708804809854833,0_11,target_pool
SH_W_01896,2022,shanghai,0,official_product_weak_label,121.70767863482376,31.606363140156084,6_7,target_pool
SH_W_01897,2022,shanghai,0,official_product_weak_label,121.65356635908428,31.616268782329495,5_4,target_val
SH_W_01898,2022,shanghai,0,official_product_weak_label,121.78228989742233,31.624056583396392,5_11,target_pool
SH_W_01899,2022,shanghai,0,official_product_weak_label,121.76819240730413,31.54164566747438,10_10,target_pool
SH_W_01900,2022,shanghai,0,official_product_weak_label,121.71969547182799,31.56011426932055,8_8,target_pool
SH_W_01901,2022,shanghai,0,official_product_weak_label,121.61565869920136,31.570577062864917,8_3,target_pool
SH_W_01902,2022,shanghai,0,official_product_weak_label,121.67319450494827,31.65941529507419,3_5,target_pool
SH_W_01903,2022,shanghai,0,official_product_weak_label,121.66198079934999,31.558621031853562,9_5,target_pool
SH_W_01904,2022,shanghai,0,official_product_weak_label,121.67788154158404,31.641241075181906,4_6,target_pool
SH_W_01905,2022,shanghai,0,official_product_weak_label,121.61794666724728,31.558332944939504,9_3,target_pool
SH_W_01906,2022,shanghai,0,official_product_weak_label,121.75001166323463,31.54634083202036,9_9,target_pool
SH_W_01907,2022,shanghai,0,official_product_weak_label,121.75058938492596,31.660918283623484,3_9,target_pool
SH_W_01908,2022,shanghai,0,official_product_weak_label,121.78257520116267,31.683059153843168,2_11,target_pool
SH_W_01909,2022,shanghai,0,official_product_weak_label,121.72359447084705,31.691323396182934,1_8,target_pool
SH_W_01910,2022,shanghai,0,official_product_weak_label,121.55816995728809,31.608912538372355,6_0,target_pool
SH_W_01911,2022,shanghai,0,official_product_weak_label,121.73463604205021,31.546009159169515,9_8,target_pool
SH_W_01912,2022,shanghai,0,official_product_weak_label,121.59502623605641,31.569269357834212,8_2,target_pool
SH_W_01913,2022,shanghai,0,official_product_weak_label,121.70996752084893,31.654379604253307,3_7,target_val
SH_W_01914,2022,shanghai,0,official_product_weak_label,121.64452131657097,31.716488232367233,0_4,target_pool
SH_W_01915,2022,shanghai,0,official_product_weak_label,121.7160386102259,31.70369683473691,1_8,target_pool
SH_W_01916,2022,shanghai,0,official_product_weak_label,121.82904476149773,31.645423748974608,4_13,target_pool
SH_W_01917,2022,shanghai,0,official_product_weak_label,121.72662616201993,31.65472734303614,3_8,target_pool
SH_W_01918,2022,shanghai,0,official_product_weak_label,121.82841299302025,31.695757524119458,1_13,target_pool
SH_W_01919,2022,shanghai,0,official_product_weak_label,121.75083640568708,31.70548589995939,0_9,target_val
SH_W_01920,2022,shanghai,0,official_product_weak_label,121.70317403015044,31.67271409113657,2_7,target_pool
SH_W_01921,2022,shanghai,0,official_product_weak_label,121.66242165595601,31.675180090721373,2_5,target_val
SH_W_01922,2022,shanghai,0,official_product_weak_label,121.7849305410735,31.69661362006981,1_11,target_pool
SH_W_01923,2022,shanghai,0,official_product_weak_label,121.75908294176551,31.704303447529316,0_10,target_pool
SH_W_01924,2022,shanghai,0,official_product_weak_label,121.67192307858409,31.58560824196581,7_5,target_pool
SH_W_01925,2022,shanghai,0,official_product_weak_label,121.55844137505655,31.61865835348238,5_0,target_pool
SH_W_01926,2022,shanghai,0,official_product_weak_label,121.76433865500424,31.68992041419026,1_10,target_val
SH_W_01927,2022,shanghai,0,official_product_weak_label,121.77556939827589,31.573652639225152,8_10,target_pool
SH_W_01928,2022,shanghai,0,official_product_weak_label,121.79888585064025,31.612485886413232,6_11,target_pool
SH_W_01929,2022,shanghai,0,official_product_weak_label,121.57719360432367,31.647194855067568,4_1,target_pool
SH_W_01930,2022,shanghai,0,official_product_weak_label,121.78873453737044,31.56601960240344,8_11,target_pool
SH_W_01931,2022,shanghai,0,official_product_weak_label,121.83177080162497,31.5622702761488,8_13,target_pool
SH_W_01932,2022,shanghai,0,official_product_weak_label,121.61360159052477,31.709299716259345,0_3,target_pool
SH_W_01933,2022,shanghai,0,official_product_weak_label,121.78791978090108,31.677697239930705,2_11,target_pool
SH_W_01934,2022,shanghai,0,official_product_weak_label,121.83812185830958,31.661745338671142,3_13,target_pool
SH_W_01935,2022,shanghai,0,official_product_weak_label,121.67035710518016,31.636471877649452,4_5,target_pool
SH_W_01936,2022,shanghai,0,official_product_weak_label,121.78425000425672,31.651680768682326,3_11,target_val
SH_W_01937,2022,shanghai,0,official_product_weak_label,121.83511936684705,31.665687401140325,3_13,target_pool
SH_W_01938,2022,shanghai,0,official_product_weak_label,121.64107457908302,31.677841232287086,2_4,target_pool
SH_W_01939,2022,shanghai,0,official_product_weak_label,121.84803477417097,31.559170105770328,9_14,target_pool
SH_W_01940,2022,shanghai,0,official_product_weak_label,121.7259670566456,31.687558196089118,1_8,target_pool
SH_W_01941,2022,shanghai,0,official_product_weak_label,121.55552531118451,31.629991917499627,4_0,target_val
SH_W_01942,2022,shanghai,0,official_product_weak_label,121.81521345728079,31.538481360427426,10_12,target_pool
SH_W_01943,2022,shanghai,0,official_product_weak_label,121.78168950931415,31.63776340393724,4_11,target_pool
